web_scraper_order,web_scraper_start_url,data,data2,data3,data5,data6,data7,data8,data9,position,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,image,image2,image3,image4,image5,image6,image7,image8,data22
1776245954-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Todo fue perfecto,Liz,"Este fue mi segundo vsit a este fabuloso restaurante. En ambas ocasiones fui con un grupo de amigos y elegimos el menú especial para grupos. El encantador propietario Mateus y su hermano eran tan amables y serviciales y la comida era para morirse. uno de nuestros paery era alérgico al queso, así que el chef le hizo un par de platos adicionales para ella. Sinceramente, este restaurante es uno de los mejores restaurantes en los que hemos estado y sin duda volveremos a ir si vamos a Madrid de nuevo.","Moraira, España",5,Escrita el 12 de octubre de 2024,5 contribuciones,Mostrar original,,Calidad/precio,Comida,Servicio,Ambiente,,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,0,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/69/8f/0c/skyfogmym.jpg?w=100&h=-1&s=1,,,,,,,
1776245954-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Fantástico hallazgo afortunado,Reinsan,"Pasamos por delante, buscando un lugar decente para comer, pero sin querer abarrotarse ni dar señales, y eso en un sábado por la noche. Metro tenía una mesa y era excelente; una de las mejores comidas de Madrid y sin trampa turística en ningún sentido. Vimos pasar muchos menús de degustación, pero fuimos a un - la - carrito. Gran humus, camarones flambeados y solomillo y bacalao. Bañado con un vino a un precio muy razonable. El camarero era amable, servicial, divertido y profesional. Intentaré volver antes de irnos.","Cottesloe, Australia",233,Escrita el 28 de septiembre de 2024,233 contribuciones,Mostrar original,,,,,,,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/a6/c1/56/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/7a/d6/0e/reinsan.jpg?w=100&h=-1&s=1,,,,,,,
1776245993-1,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Precio Calidad a Tope,NHM_10,La mejor relación precio calidad de Madrid centro sin dudas. Ingredientes frescos de calidad y finamente amalgamados. Prolijo emplatado y el mejor servicio,"Punta del Este, Uruguay",224,Escrita el 15 de septiembre de 2023,,224 contribuciones,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/56/64/29/caption.jpg?w=300&h=300&s=1,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/c6/ff/df/nhm-10.jpg?w=100&h=-1&s=1,,,,,0.0
1776245993-2,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Volveremos a cenar!,Sonia A,"Acabo de estar con mi pareja tomando un vino y nos ha encantado el sitio, pero sobre todo la amabilidad del camarero de la barra!",6 contribuciones,6,Escrita el 30 de julio de 2023,Aquí los esperamos Sonia!!!,,,Escrita el 7 de agosto de 2023,MetroBistro_CM,,,,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,Leer más,Leer más,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-3,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Cena buenísima en un lugar privilegiado,Veronica l,"Un restaurante con encanto, ubicado en pleno centro y en donde encuentras comida de calidad y a buen precio , el personal súper amable y Matias, el chef, encantador, todo facilidades y amabilidad , totalmente recomendable y un lugar en el que repetiremos con total seguridad.",1 contribución,1,Escrita el 12 de mayo de 2023,Gracias por tus palabras Verónica!!!,,,Escrita el 7 de agosto de 2023,MetroBistro_CM,Calidad/precio,Comida,Servicio,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,Leer más,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/15/8a/74/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/15/8a/76/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/15/8a/75/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-4,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,No probarás sus platos en ningún otro lugar! Top,Delim,"Wowww! Un súper restaurante a pocos pasos de la Plaza Mayor, su chef se llama Mathias y es simplemente un crack, cada preparación se nota absolutamente pensada, una explosión de sabores, platos únicos y originales, una experiencia top.","Bogotá, Colombia",74,Escrita el 22 de abril de 2023,Gracias Deli por tu palabras!,74 contribuciones,,Escrita el 7 de agosto de 2023,MetroBistro_CM,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,Leer más,Leer más,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e5/32/69/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e5/32/6b/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/e5/32/6a/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-5,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Viaita obligada si vas a Madrid,Isabel,"Lo descubrimos por casualidad, pero desde entonces vamos a comer varios días siempre que vamos a Madrid . Llevamos a un grupo de 9 amigos y salieron todos muy satisfechos  y nu una sola crítica, al contrario, todo elogios.  Platos originales, buena materia prima y muy buen cocinados a un precio  muy bueno . Excelente presentación de los platos El servicio  también es excelente, profesionalidad y muy atentos y amables. Para recomendar y volver.","Barcelona, España",16,Escrita el 21 de marzo de 2023,Gracias Isabel por tus palabras! Nos alegra mucho que nos sigas visitando!,16 contribuciones,,Escrita el 7 de agosto de 2023,MetroBistro_CM,Calidad/precio,Comida,Servicio,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,Leer más,Leer más,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-6,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,"Local agradable, servicio amable y buena comida.",Tr0llS,"Elegimos este local por las buenas referencias y no nos defraudó.
Buena decoración y servicio atento y amable.
Los platos elegidos, bien cocinados y presentados.
Un acierto.","Getxo, España",95,Escrita el 20 de febrero de 2023,,95 contribuciones,,,,Calidad/precio,Comida,Servicio,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/a5/36/f8/troll-s.jpg?w=200&h=-1&s=1,,,,,0.0
1776245993-7,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Una experiència deliciosa,JULIÁN,Un rte en el centro de Madrid con una cocina moderna. Muy bien de precio y muy sabroso todo. Repetiré  sin duda,41 contribuciones,41,Escrita el 31 de diciembre de 2022,,,,,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a4/d4/2b/metro-bistro-plaza-mayor.jpg?w=300&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a4/d4/2d/metro-bistro-plaza-mayor.jpg?w=300&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a4/d4/2c/metro-bistro-plaza-mayor.jpg?w=300&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,,,,,0.0
1776245993-8,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Para visita obligada,Antonio P,"Excelente experiencia, el menú degustación ha sido una maravilla de sabores, texturas y sensaciones. Recomendable 100%. Aconsejo firmemente que lo degusten. Si además la relación calidad-precio es inmejorable, qué más vamos a decir. Enhorabuena a sus creadores","Jaén, España",15,Escrita el 30 de diciembre de 2022,,15 contribuciones,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,Leer más,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a3/5e/2a/caption.jpg?w=300&h=300&s=1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a3/5e/2b/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a3/82/b2/caption.jpg?w=100&h=-1&s=1,,,,,0.0
1776245993-9,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,"Sinceramente es un lugar que no decepciona NUNCA. Trato, comida y buen ambiente - Poshy/centric/affordable restaurant",Antonio,"He estado varias veces en ambas location. Siempre contento. Atención a los detalles, cariño y buena comida. An excellent place, poshy, elegant, with a great selection of plates which are not the usual croquetas-tortilla-whatever turist.",1 contribución,1,Escrita el 22 de diciembre de 2022,Gracias Razzi por tu reseña!,,,Escrita el 29 de diciembre de 2022,MetroBistro_CM,Calidad/precio,Comida,Servicio,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-10,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Excelente experiencia,José Luis,"Todo un acierto haber reservado en este sitio, muy recomendable. El tartar y el bacalao buenísimos, pero el resto no le van a la zaga. Para repetir.",1 contribución,1,Escrita el 5 de diciembre de 2022,Los esperamos en Metro Bistró! Gracias por sus palabras!,,,Escrita el 29 de diciembre de 2022,MetroBistro_CM,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-11,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Una sorpresa.,A.B.Gonzalez,"En una zona turística a no poder más, se encuentra esta sorpresa. La atención, el producto y el precio son excelentes. La elaboración perfecta. Volveremos sin dudarlo.",Mundo,1,Escrita el 4 de diciembre de 2022,Gracias Bela!!,1 contribución,,Escrita el 29 de diciembre de 2022,MetroBistro_CM,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Excelente,Natalia,"Todo correcto , el menú degustación una pasada , el personal muy atentos y amables pero en especial a Eve que fue un camarero 10 sin duda repetiré",13 contribuciones,13,Escrita el 27 de noviembre de 2022,Muchas Gracias!!,,,Escrita el 29 de diciembre de 2022,MetroBistro_CM,,,,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/0f/e3/4d/metro-bistro-plaza-mayor.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/0f/e3/57/metro-bistro-plaza-mayor.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/0f/e3/56/metro-bistro-plaza-mayor.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Sorpresa en el centro de Madrid,10virginia10,"Me ha sorprendido que pese a estar en el meollo de la Plaza Mayor, sea un sitio que cuida mucho la materia prima, la elaboración de los platos y el servicio. Todo lo que probé estaba muy bueno, el solomillo muy tierno, las croquetas, el hummus, la hamburguesa muy ricos.",1 contribución,1,Escrita el 30 de octubre de 2022,Muchas gracias Virginia!!!,,,Escrita el 29 de diciembre de 2022,MetroBistro_CM,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,BBB,Guillermo G,"La primera “B”de Buena cocina muy bien elaborada, la segunda “B” de bonitos platos muy bien presentados y la tercera “B” barato con precios muy competitivos para la calidad que ofrece. Sinceramente sales muy satisfecho de este restaurante, aparte de que te suelen explicar cada uno de los platos que consumes con mucha amabilidad. Merece la pena conocerlo.",4 contribuciones,4,Escrita el 12 de agosto de 2022,Muchas gracias por tus palabras Guillermo!!,,,Escrita el 18 de agosto de 2022,MetroBistro_CM,Calidad/precio,Comida,Servicio,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245993-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Excelente,Maribel J,"Un lugar muy acogedor con un servicio excelente y una muy buena carta con platos creativos y un producto fresco y bien preparado. El menú degustación incluye 5 platos y dos postres y lo cierto es que las porciones son muy generosas. El salmorejo con helado de aceite de oliva es imprescindible probarlo como lo es el cochinillo a baja temperatura. El precio es muy, muy razonable para la calidad y el tipo de cocina que ofrecen. El servicio excelente y el ambiente muy agradable. El nivel es definitivamente alto. En mi opinión deberían estar en la Guia Michelin.  Muy recomendable","Washington D.C., Distrito de Columbia",23,Escrita el 5 de agosto de 2022,Muchas gracias Maribel!!,23 contribuciones,,Escrita el 18 de agosto de 2022,MetroBistro_CM,Calidad/precio,Comida,Servicio,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Opinión obtenida en colaboración con este restaurante Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",Leer más,Leer más,"Este negocio utiliza herramientas facilitadas por Tripadvisor (o uno de sus socios oficiales de recopilación de opiniones) para animar a los huéspedes a que escriban opiniones y recopilarlas, incluida esta.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg?w=100&h=-1&s=1,,,,0.0
1776245977-1,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Un foodie encontrar en el corazón de Madrid.,Suzanne T,"Este lugar es fantástico para los amantes de la comida! Madrid es una ciudad súper divertida pero hay muchas trampas turísticas. Este NO es uno de ellos. El propietario se preocupa profundamente por la comida y el servicio y se nota en todos los platos. El menú degustación era excelente y a un precio razonable. Una comida como esta en Nueva York o Miami costaría tres veces más. Sirven cocina española pero con influencias de Marruecos, Japón y quizás incluso un poco francesa. Teníamos un cerdo exquisito con membrillo, pero antes de eso teníamos un plato de setas excepcional, un camarón increíble con arroz negro y muchos otros platos. Sin duda volveremos y lo recomendaremos a los amigos que visitan Madrid.","Bay Harbor Islands, Florida",16,Escrita el 8 de septiembre de 2024,16 contribuciones,Mostrar original,1.0,,,,,,Traducido automáticamente,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/68/4a/1b/suzanne-t.jpg?w=100&h=-1&s=1,,,,,,,,
1776245977-2,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,No te pierdas Metro Bistro en Madrid,Fred193,"Me vine a almorzar en lo que resulta ser uno de los últimos dos días que servirán el almuerzo esta temporada... así que volveré mañana. He estado allí al menos (pero solo) una o dos veces al año durante los últimos 5 - 6 años cuando estaba en Madrid y estaba simplemente SORPRENDIDO cuando Florian me saludó de nuevo POR SU NOMBRE. ¡Asombroso recuerdo! El ex cocinero y ahora camarero Vince me atendió muy bien en el bar, donde siempre tiendo a pasar el rato cuando visito, y me sirvió mis bocadillos favoritos (aceitunas, bocados de tiburón, ensalada rusa) más el plato que solicité (""lo que el personal estaba comiendo cuando entré"") de pollo asado con arroz y berenjenas. Me encanta este lugar. Siempre me siento como en casa cuando estoy allí.","Norfolk, Virginia",177,Escrita el 25 de agosto de 2024,177 contribuciones,Mostrar original,1.0,Calidad/precio,Comida,Servicio,Ambiente,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg?w=100&h=-1&s=1,,,,,,,,
1776245977-3,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Una fantástica experiencia gastronómica,The_Organs,"Absolutamente impecable. Desde el momento en que llegamos, y nos encontramos con el fabuloso Florin, hasta el momento en que nos fuimos, fue magnífico. Quedamos impresionados por la variedad y el tipo de comida disponible, una visión realmente diferente de algunos alimentos, con un enfoque real en la combinación de sabores. Nuestros entrantes incluían gambas, croquetas y el popurrí de patata (venía con 3 exquisitos dips). Para la alimentación principal teníamos el filete de solomillo y el filete tártaro - ambos eran espléndidos. Solo se tomó un postre - los increíbles canelones de piña con salsa de mango. 

Al final, Florin sacó unas gelatinas (mini cubos) incluyendo uno que tenía sabor a café descafeinado! Eso junto con el digestif español fue una conclusión adecuada para una excelente experiencia culinaria.","Gloucestershire, Reino Unido",62,Escrita el 21 de agosto de 2024,62 contribuciones,Mostrar original,0.0,Calidad/precio,Comida,Servicio,Ambiente,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/6d/94/85/the-organs.jpg?w=100&h=-1&s=1,,,,,,,,
1776245977-4,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Tarde perfecta,Paradise36522255397,La comida es perfecta. tomamos 2 aperitivos y 2 platos principales (y luego 2 desiertos) . todo era tan bueno! ! Sabores especiales. Servicio perfecto. Vendremos de nuevo. ¡Debe venir restaurante!,1 contribución,1,Escrita el 11 de julio de 2024,,Mostrar original,0.0,,,,,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg?w=100&h=-1&s=1,,,,,,,,
1776245977-5,https://www.tripadvisor.es/Restaurant_Review-g187514-d6498928-Reviews-Metro_Bistro_Plaza_Mayor-Madrid.html,Muy bueno pero sin ser sobresaliente,OscarFT,Buena comida pero nada sobresaliente. El ambiente es promedio y la atención si bien es muy atenta resulta un poco lenta. Precios razonables. Recomendable.,"Buenos Aires, Argentina",320,Escrita el 12 de junio de 2024,320 contribuciones,,0.0,Calidad/precio,Comida,Servicio,Ambiente,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg?w=100&h=-1&s=1,,,,,,,,
